candidate_id,accepted,ref_id,marferret_name,tax_id,NCBI_tax_name,original_taxID,source_name,alias,data_source,source_filename,source_reference,source_link,ref_link,ref_doi,n_seqs_raw,status,taxID_notes,FLAG,HCLUST_FLAG,FLAG_Lasek-Nesselquist,FLAG_VanVlierberghe
559,N,NA,Strombidinopsis_acuminatum,141414,Strombidinopsis acuminata,141414,Strombidinopsis acuminatum Strain SPMC142,MMETSP0126,MMETSP,MMETSP0126.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,61979,Unchanged,from MMETSP metadata,CONTAM,unexpected placement,CONTAM NOTED,HIGH_CONTAM
560,N,NA,Akashiwo_sanguinea,143672,Akashiwo sanguinea,143672,Akashiwo sanguinea Strain CCCM 885,MMETSP0223,MMETSP,MMETSP0223.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,737,Unchanged,from MMETSP metadata,LOW_QUALITY,unexpected placement,NA,REMOVED
561,Y,282,Euplotes_harpa,151035,Euplotes harpa,151035,Euplotes harpa Strain FSP1.4,MMETSP0213,MMETSP,MMETSP0213.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,28692,Unchanged,from MMETSP metadata,NA,NA,NA,NA
562,Y,283,Nephroselmis_pyriformis,156128,Nephroselmis pyriformis,156128,Nephroselmis pyriformis Strain CCMP717,MMETSP0034,MMETSP,MMETSP0034.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,82008,Unchanged,from MMETSP metadata,NA,NA,NA,NA
563,Y,284,Prasinococcus_capsulatus,156131,Prasinococcus capsulatus,156131,Prasinococcus capsulatus Strain CCMP1194,MMETSP0941,MMETSP,MMETSP0941.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,19172,Unchanged,from MMETSP metadata,NA,NA,NA,NA
564,N,NA,Prasinoderma_coloniale,156133,Prasinoderma coloniale,156133,Prasinoderma coloniale Strain CCMP1413,MMETSP0806,MMETSP,MMETSP0806.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,23482,Unchanged,from MMETSP metadata,CONTAM,NA,NA,MID_CONTAM
565,Y,285,Chrysochromulina_cymbium,412154,Chrysochromulina cymbium,156173,Chrysochromulina brevifilum Strain UTEX LB 985,MMETSP1094,MMETSP,MMETSP1094.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,68042,Updated,from MMETSP metadata,NA,NA,NA,NA
566,Y,286,Haptolina_ericina,156174,Haptolina ericina,156174,Chrysochromulina ericina Strain CCMP281,MMETSP1096,MMETSP,MMETSP1096.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,57407,Unchanged,from MMETSP metadata,NA,NA,NA,NA
567,Y,287,Karenia_brevis,156230,Karenia brevis,156230,Karenia brevis Wilson,MMETSP0201,MMETSP,MMETSP0201.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,137818,Unchanged,from MMETSP metadata,NA,NA,NA,NA
568,Y,288,Karenia_brevis,156230,Karenia brevis,156230,Karenia brevis Wilson,MMETSP0202,MMETSP,MMETSP0202.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,103034,Unchanged,from MMETSP metadata,NA,NA,NA,NA
569,Y,289,Karenia_brevis,156230,Karenia brevis,156230,Karenia brevis SP1,MMETSP0573,MMETSP,MMETSP0573.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,135346,Unchanged,from MMETSP metadata,NA,NA,NA,NA
570,Y,290,Karenia_brevis,156230,Karenia brevis,156230,Karenia brevis SP1,MMETSP0574,MMETSP,MMETSP0574.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,141238,Unchanged,from MMETSP metadata,NA,NA,NA,NA
571,Y,291,Karenia_brevis,156230,Karenia brevis,156230,Karenia brevis Strain CCMP2229,MMETSP0027,MMETSP,MMETSP0027.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,137290,Unchanged,from MMETSP metadata,NA,NA,NA,NA
572,Y,292,Karenia_brevis,156230,Karenia brevis,156230,Karenia brevis Strain CCMP2229,MMETSP0029,MMETSP,MMETSP0029.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,136071,Unchanged,from MMETSP metadata,NA,NA,NA,NA
573,Y,293,Karenia_brevis,156230,Karenia brevis,156230,Karenia brevis Strain CCMP2229,MMETSP0030,MMETSP,MMETSP0030.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,138403,Unchanged,from MMETSP metadata,NA,NA,NA,NA
574,Y,294,Karenia_brevis,156230,Karenia brevis,156230,Karenia brevis Strain CCMP2229,MMETSP0031,MMETSP,MMETSP0031.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,126524,Unchanged,from MMETSP metadata,NA,NA,NA,NA
575,Y,295,Karenia_brevis,156230,Karenia brevis,156230,Karenia brevis Strain SP3,MMETSP0527,MMETSP,MMETSP0527.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,126602,Unchanged,from MMETSP metadata,NA,NA,NA,NA
576,Y,296,Karenia_brevis,156230,Karenia brevis,156230,Karenia brevis Strain SP3,MMETSP0528,MMETSP,MMETSP0528.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,127830,Unchanged,from MMETSP metadata,NA,NA,NA,NA
577,Y,297,Karenia_brevis,156230,Karenia brevis,156230,Karenia brevis Strain Wilson,MMETSP0648,MMETSP,MMETSP0648.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,125681,Unchanged,from MMETSP metadata,NA,NA,NA,NA
578,Y,298,Karenia_brevis,156230,Karenia brevis,156230,Karenia brevis Strain Wilson,MMETSP0649,MMETSP,MMETSP0649.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,130179,Unchanged,from MMETSP metadata,NA,NA,NA,NA
579,Y,299,Thalassiosira_oceanica_CCMP1005,637379,Thalassiosira oceanica CCMP1005,159749,Thalassiosira oceanica Strain CCMP1005,MMETSP0970,MMETSP,MMETSP0970.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,36517,Updated,from MMETSP metadata,NA,NA,NA,NA
580,Y,300,Thalassiosira_oceanica_CCMP1005,637379,Thalassiosira oceanica CCMP1005,159749,Thalassiosira oceanica Strain CCMP1005,MMETSP0971,MMETSP,MMETSP0971.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,40162,Updated,from MMETSP metadata,NA,NA,NA,NA
581,Y,301,Thalassiosira_oceanica_CCMP1005,637379,Thalassiosira oceanica CCMP1005,159749,Thalassiosira oceanica Strain CCMP1005,MMETSP0972,MMETSP,MMETSP0972.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,36878,Updated,from MMETSP metadata,NA,NA,NA,NA
582,Y,302,Thalassiosira_oceanica_CCMP1005,637379,Thalassiosira oceanica CCMP1005,159749,Thalassiosira oceanica Strain CCMP1005,MMETSP0973,MMETSP,MMETSP0973.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,38196,Updated,from MMETSP metadata,NA,NA,NA,NA
583,Y,303,Amphidinium_massartii,160604,Amphidinium massartii,160604,Amphidinium massartii Strain CS-259,MMETSP0689,MMETSP,MMETSP0689.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,69334,Unchanged,from MMETSP metadata,NA,NA,NA,NA
584,Y,304,Kryptoperidinium_foliaceum,160619,Kryptoperidinium foliaceum,160619,Glenodinium foliaceum Strain CCAP 1116/3,MMETSP0118,MMETSP,MMETSP0118.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,131650,Unchanged,from MMETSP metadata,NA,NA,NA,NA
585,Y,305,Kryptoperidinium_foliaceum,160619,Kryptoperidinium foliaceum,160619,Glenodinium foliaceum Strain CCAP 1116/3,MMETSP0119,MMETSP,MMETSP0119.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,118281,Unchanged,from MMETSP metadata,NA,NA,NA,NA
586,Y,306,Kryptoperidinium_foliaceum,160619,Kryptoperidinium foliaceum,160619,Kryptoperidinium foliaceum Strain CCMP 1326,MMETSP0120,MMETSP,MMETSP0120.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,133449,Unchanged,from MMETSP metadata,NA,NA,NA,NA
587,Y,307,Kryptoperidinium_foliaceum,160619,Kryptoperidinium foliaceum,160619,Kryptoperidinium foliaceum Strain CCMP 1326,MMETSP0121,MMETSP,MMETSP0121.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,41456,Unchanged,from MMETSP metadata,NA,NA,NA,NA
588,Y,308,Lingulodinium_polyedrum,160621,Lingulodinium polyedra,160621,Lingulodinium polyedrum CCMP 1738,MMETSP1032,MMETSP,MMETSP1032.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,139994,Unchanged,from MMETSP metadata,NA,NA,NA,NA
589,Y,309,Lingulodinium_polyedrum,160621,Lingulodinium polyedra,160621,Lingulodinium polyedrum CCMP 1738,MMETSP1033,MMETSP,MMETSP1033.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,138407,Unchanged,from MMETSP metadata,NA,NA,NA,NA
590,Y,310,Lingulodinium_polyedrum,160621,Lingulodinium polyedra,160621,Lingulodinium polyedrum CCMP 1738,MMETSP1034,MMETSP,MMETSP1034.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,135009,Unchanged,from MMETSP metadata,NA,NA,NA,NA
591,Y,311,Lingulodinium_polyedrum,160621,Lingulodinium polyedra,160621,Lingulodinium polyedrum CCMP 1738,MMETSP1035,MMETSP,MMETSP1035.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,141353,Unchanged,from MMETSP metadata,NA,NA,NA,NA
592,Y,312,Cyclotella_striata,382364,Cyclotella striata,163515,Leptocylindrus CCMP1586,MMETSP1362,MMETSP,MMETSP1362.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,24095,Updated,from MMETSP metadata,NA,NA,NA,NA
593,Y,313,Leptocylindrus_danicus,163516,Leptocylindrus danicus,163516,Leptocylindrus danicus var. danicus B650,MMETSP0321,MMETSP,MMETSP0321.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,28045,Unchanged,from MMETSP metadata,NA,NA,NA,NA
594,Y,314,Leptocylindrus_danicus,163516,Leptocylindrus danicus,163516,Leptocylindrus danicus var. apora B651,MMETSP0322,MMETSP,MMETSP0322.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,19005,Unchanged,from MMETSP metadata,NA,NA,NA,NA
595,Y,315,Amorphochlora_amoebiformis,1561963,Amorphochlora amoebiformis,168855,Lotharella amoebiformis CCMP2058,MMETSP0042,MMETSP,MMETSP0042.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,29252,Updated,from MMETSP metadata,NA,NA,NA,NA
596,Y,316,Pinguiococcus_pyrenoidosus,172671,Pinguiococcus pyrenoidosus,172671,Pinguiococcus pyrenoidosus Strain CCMP2078,MMETSP1160,MMETSP,MMETSP1160.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,27467,Unchanged,from MMETSP metadata,NA,NA,NA,NA
597,Y,317,Triparma_eleuthera,172717,Triparma eleuthera,172717,Bolidomonas pacifica Strain RCC208,MMETSP1319,MMETSP,MMETSP1319.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,27889,Unchanged,from MMETSP metadata,NA,NA,NA,NA
598,Y,318,Symbiodinium_sp_CCMP421,174948,Symbiodinium sp. CCMP421,174948,Symbiodinium sp. Strain CCMP421,MMETSP1110,MMETSP,MMETSP1110.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,127379,Unchanged,from MMETSP metadata,NA,NA,NA,NA
599,N,NA,Paramoeba_aestuarina,180227,Paramoeba aestuarina,180227,Neoparamoeba aestuarina Strain SoJaBio B1-5/56/2,MMETSP0161,MMETSP,MMETSP0161.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,33812,Unchanged,from MMETSP metadata,CONTAM,NA,NA,MID_CONTAM
600,N,NA,Strombidinopsis_sp,181622,Strombidinopsis sp.,181622,Strombidinopsis sp SopsisLIS2011,MMETSP0463,MMETSP,MMETSP0463.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,11294,Unchanged,from MMETSP metadata,CONTAM,NA,CONTAM NOTED,HIGH_CONTAM
601,N,NA,Favella_ehrenbergii,182087,Favella ehrenbergii,182087,Favella ehrenbergii Strain Fehren 1,MMETSP0123,MMETSP,MMETSP0123.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,20335,Unchanged,from MMETSP metadata,CONTAM,NA,CONTAM NOTED,HIGH_CONTAM
602,Y,319,Pseudo-nitzschia_fraudulenta,183588,Pseudo-nitzschia fraudulenta,183588,Pseudo-nitzschia fraudulenta Strain WWA7,MMETSP0850,MMETSP,MMETSP0850.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,26837,Unchanged,from MMETSP metadata,NA,NA,NA,NA
603,N,NA,Pseudo-nitzschia_fraudulenta,183588,Pseudo-nitzschia fraudulenta,183588,Pseudo-nitzschia fraudulenta Strain WWA7,MMETSP0851,MMETSP,MMETSP0851.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,102895,Unchanged,from MMETSP metadata,CONTAM,unexpected placement; separate from replicates,NA,HIGH_CONTAM
604,Y,320,Pseudo-nitzschia_fraudulenta,183588,Pseudo-nitzschia fraudulenta,183588,Pseudo-nitzschia fraudulenta Strain WWA7,MMETSP0852,MMETSP,MMETSP0852.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,28931,Unchanged,from MMETSP metadata,NA,NA,NA,NA
605,Y,321,Pseudo-nitzschia_fraudulenta,183588,Pseudo-nitzschia fraudulenta,183588,Pseudo-nitzschia fraudulenta Strain WWA7,MMETSP0853,MMETSP,MMETSP0853.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,27007,Unchanged,from MMETSP metadata,NA,NA,NA,NA
606,Y,322,Thalassionema_frauenfeldii,186022,Thalassionema frauenfeldii,186022,Thalassionema frauenfeldii,MMETSP0786,MMETSP,MMETSP0786.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,30726,Unchanged,from MMETSP metadata,NA,NA,NA,NA
607,Y,323,Fragilariopsis_kerguelensis,186038,Fragilariopsis kerguelensis,186038,Fragilariopsis kerguelensis Strain L26-C5,MMETSP0733,MMETSP,MMETSP0733.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,44356,Unchanged,from MMETSP metadata,NA,NA,NA,NA
608,Y,324,Fragilariopsis_kerguelensis,186038,Fragilariopsis kerguelensis,186038,Fragilariopsis kerguelensis Strain L26-C5,MMETSP0734,MMETSP,MMETSP0734.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,43812,Unchanged,from MMETSP metadata,NA,NA,NA,NA
609,Y,325,Fragilariopsis_kerguelensis,186038,Fragilariopsis kerguelensis,186038,Fragilariopsis kerguelensis Strain L26-C5,MMETSP0735,MMETSP,MMETSP0735.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,43570,Unchanged,from MMETSP metadata,NA,NA,NA,NA
610,Y,326,Fragilariopsis_kerguelensis,186038,Fragilariopsis kerguelensis,186038,Fragilariopsis kerguelensis Strain L26-C5,MMETSP0736,MMETSP,MMETSP0736.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,46383,Unchanged,from MMETSP metadata,NA,NA,NA,NA
611,Y,327,Fragilariopsis_kerguelensis,186038,Fragilariopsis kerguelensis,186038,Fragilariopsis kerguelensis Strain L2-C3,MMETSP0906,MMETSP,MMETSP0906.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,38565,Unchanged,from MMETSP metadata,NA,NA,NA,NA
612,Y,328,Fragilariopsis_kerguelensis,186038,Fragilariopsis kerguelensis,186038,Fragilariopsis kerguelensis Strain L2-C3,MMETSP0907,MMETSP,MMETSP0907.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,39033,Unchanged,from MMETSP metadata,NA,NA,NA,NA
613,Y,329,Fragilariopsis_kerguelensis,186038,Fragilariopsis kerguelensis,186038,Fragilariopsis kerguelensis Strain L2-C3,MMETSP0908,MMETSP,MMETSP0908.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,37536,Unchanged,from MMETSP metadata,NA,NA,NA,NA
614,Y,330,Fragilariopsis_kerguelensis,186038,Fragilariopsis kerguelensis,186038,Fragilariopsis kerguelensis Strain L2-C3,MMETSP0909,MMETSP,MMETSP0909.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,32835,Unchanged,from MMETSP metadata,NA,NA,NA,NA
615,Y,331,Entomoneis_sp_CCMP2396,1462468,Entomoneis sp. CCMP2396,186043,Entomoneis sp. Strain CCMP2396,MMETSP1443,MMETSP,MMETSP1443.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,16467,Updated,from MMETSP metadata,NA,NA,NA,NA
616,N,NA,uncultured_ciliate,187299,uncultured ciliate,187299,Undescribed Undescribed Strain Undescribed,MMETSP1317,MMETSP,MMETSP1317.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,6837,Unchanged,from MMETSP metadata,CONTAM,unexpected placement,NA,INCOMPLETE
617,Y,332,Heterocapsa_arctica,192219,Heterocapsa arctica,192219,Heterocapsa arctica Strain CCMP445,MMETSP1441,MMETSP,MMETSP1441.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,79284,Unchanged,from MMETSP metadata,NA,NA,NA,NA
