ref_id,marferret_name,tax_id,lineage,candidate_id,data_type,data_source,pub_year,source_filename,seq_type,n_seqs_raw,aa_fasta,source_name,alias,source_reference,source_link,ref_link,ref_doi
478,Pelagophyceae_sp_CCMP2097,483370,ochrophyte,790,TSA,MMETSP,2014,MMETSP0975.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39537,790_Pelagophyceae_sp_CCMP2097.faa,"non described non described, Strain CCMP2097",MMETSP0975,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
479,Pelagophyceae_sp_CCMP2097,483370,ochrophyte,792,TSA,MMETSP,2014,MMETSP0977.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,41270,792_Pelagophyceae_sp_CCMP2097.faa,"non described non described, Strain CCMP2097",MMETSP0977,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
480,Ochromonadaceae_sp_CCMP2298,483371,ochrophyte,793,TSA,MMETSP,2014,MMETSP1141.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29298,793_Ochromonadaceae_sp_CCMP2298.faa,"non described non described, Strain CCMP2298",MMETSP1141,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
481,Ochromonadaceae_sp_CCMP2298,483371,ochrophyte,794,TSA,MMETSP,2014,MMETSP1142.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31169,794_Ochromonadaceae_sp_CCMP2298.faa,"non described non described, Strain CCMP2298",MMETSP1142,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
482,Ochromonadaceae_sp_CCMP2298,483371,ochrophyte,795,TSA,MMETSP,2014,MMETSP1143.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33276,795_Ochromonadaceae_sp_CCMP2298.faa,"non described non described, Strain CCMP2298",MMETSP1143,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
483,Ochromonadaceae_sp_CCMP2298,483371,ochrophyte,796,TSA,MMETSP,2014,MMETSP1144.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31260,796_Ochromonadaceae_sp_CCMP2298.faa,"non described non described, Strain CCMP2298",MMETSP1144,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
484,Aristerstoma_sp_ATCC50986,485358,ciliate,797,TSA,MMETSP,2014,MMETSP0125.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18685,797_Aristerstoma_sp_ATCC50986.faa,Aristerstoma sp. ATCC 50986,MMETSP0125,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
485,Pessonella_sp_PRA-29,498008,amoebozoa,798,TSA,MMETSP,2014,MMETSP0420.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,21414,798_Pessonella_sp_PRA-29.faa,Pessonella sp.,MMETSP0420,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
486,Trichosphaerium_sp_ATCC40318,498012,amoebozoa,799,TSA,MMETSP,2014,MMETSP0405.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25300,799_Trichosphaerium_sp_ATCC40318.faa,"Trichosphaerium sp, Strain Am-I-7 wt",MMETSP0405,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
487,Chromera_velia_CCMP2878,1169474,alveolate,800,TSA,MMETSP,2014,MMETSP0290.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42409,800_Chromera_velia_CCMP2878.faa,"Chromera velia, Strain CCMP2878",MMETSP0290,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
488,Licmophora_paradoxa,515479,diatom,801,TSA,MMETSP,2014,MMETSP1360.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,34208,801_Licmophora_paradoxa.faa,"Licmophora paradoxa, Strain CCMP2313",MMETSP1360,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
489,Stephanopyxis_turris,515487,diatom,802,TSA,MMETSP,2014,MMETSP0794.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,44067,802_Stephanopyxis_turris.faa,Stephanopyxis turris,MMETSP0794,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
490,Heterosigma_akashiwo_CCMP452,536046,ochrophyte,803,TSA,MMETSP,2014,MMETSP0894.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19698,803_Heterosigma_akashiwo_CCMP452.faa,"Heterosigma akashiwo, Strain CCMP 452",MMETSP0894,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
491,Heterosigma_akashiwo_CCMP452,536046,ochrophyte,804,TSA,MMETSP,2014,MMETSP0895.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16656,804_Heterosigma_akashiwo_CCMP452.faa,"Heterosigma akashiwo, Strain CCMP 452",MMETSP0895,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
492,Heterosigma_akashiwo_CCMP452,536046,ochrophyte,805,TSA,MMETSP,2014,MMETSP0896.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,14405,805_Heterosigma_akashiwo_CCMP452.faa,"Heterosigma akashiwo, Strain CCMP 452",MMETSP0896,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
493,Heterosigma_akashiwo_CCMP452,536046,ochrophyte,806,TSA,MMETSP,2014,MMETSP0897.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,13132,806_Heterosigma_akashiwo_CCMP452.faa,"Heterosigma akashiwo, Strain CCMP 452",MMETSP0897,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
494,Heterosigma_akashiwo_NIES-293,536047,ochrophyte,809,TSA,MMETSP,2014,MMETSP0411.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31632,809_Heterosigma_akashiwo_NIES-293.faa,Heterosigma akashiwo CCMP3107,MMETSP0411,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
495,Heterosigma_akashiwo_NIES-293,536047,ochrophyte,810,TSA,MMETSP,2014,MMETSP0414.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33643,810_Heterosigma_akashiwo_NIES-293.faa,Heterosigma akashiwo NB,MMETSP0414,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
496,Heterosigma_akashiwo_NIES-293,536047,ochrophyte,811,TSA,MMETSP,2014,MMETSP0415.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,35567,811_Heterosigma_akashiwo_NIES-293.faa,Heterosigma akashiwo NB,MMETSP0415,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
497,Heterosigma_akashiwo_NIES-293,536047,ochrophyte,812,TSA,MMETSP,2014,MMETSP0416.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39089,812_Heterosigma_akashiwo_NIES-293.faa,Heterosigma akashiwo NB,MMETSP0416,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
498,Ostreococcus_mediterraneus,1486918,chlorophyte,813,TSA,MMETSP,2014,MMETSP0929.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,12512,813_Ostreococcus_mediterraneus.faa,"Ostreococcus mediterraneus, Strain clade-D-RCC2572",MMETSP0929,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
499,Ostreococcus_mediterraneus,1486918,chlorophyte,814,TSA,MMETSP,2014,MMETSP0930.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,9334,814_Ostreococcus_mediterraneus.faa,"Ostreococcus mediterraneus, Strain clade-D-RCC1621",MMETSP0930,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
500,Bathycoccus_prasinos,41875,chlorophyte,816,TSA,MMETSP,2014,MMETSP0933.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,12718,816_Bathycoccus_prasinos.faa,"Ostreococcus prasinos, Strain BCC99000",MMETSP0933,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
501,Ostreococcus_mediterraneus,1486918,chlorophyte,817,TSA,MMETSP,2014,MMETSP0936.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,12043,817_Ostreococcus_mediterraneus.faa,"Ostreococcus mediterraneus, Strain clade-D-RCC2573",MMETSP0936,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
502,Ostreococcus_mediterraneus,1486918,chlorophyte,819,TSA,MMETSP,2014,MMETSP0938.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,12059,819_Ostreococcus_mediterraneus.faa,"Ostreococcus mediterraneus, Strain clade-D-RCC1107",MMETSP0938,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
503,Ostreococcus_lucimarinus,242159,chlorophyte,820,TSA,MMETSP,2014,MMETSP0939.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,13254,820_Ostreococcus_lucimarinus.faa,"Ostreococcus lucimarinus, Strain clade-A-BCC118000",MMETSP0939,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
504,Bigelowiella_longifila,552665,cercozoan,821,TSA,MMETSP,2014,MMETSP1359.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29121,821_Bigelowiella_longifila.faa,"Bigelowiella longifila, Strain CCMP242",MMETSP1359,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
505,Partenskyella_glossopodia,552666,cercozoan,822,TSA,MMETSP,2014,MMETSP1318.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26287,822_Partenskyella_glossopodia.faa,"Partenskyella glossopodia, Strain RCC365",MMETSP1318,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
506,Tetraselmis_sp_GSL018,582737,chlorophyte,823,TSA,MMETSP,2014,MMETSP0419.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,35097,823_Tetraselmis_sp_GSL018.faa,"Tetraselmis sp., Strain GSL018",MMETSP0419,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
507,Aplanochytrium_sp_PBS07,627963,stramenopile,826,TSA,MMETSP,2014,MMETSP0954.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18455,826_Aplanochytrium_sp_PBS07.faa,"Aplanochytrium sp, Strain PBS07",MMETSP0954,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
508,Aplanochytrium_sp_PBS07,627963,stramenopile,827,TSA,MMETSP,2014,MMETSP0955.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16209,827_Aplanochytrium_sp_PBS07.faa,"Aplanochytrium sp, Strain PBS07",MMETSP0955,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
509,Aplanochytrium_sp_PBS07,627963,stramenopile,828,TSA,MMETSP,2014,MMETSP0956.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15203,828_Aplanochytrium_sp_PBS07.faa,"Aplanochytrium sp, Strain PBS07",MMETSP0956,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
510,Aplanochytrium_sp_PBS07,627963,stramenopile,829,TSA,MMETSP,2014,MMETSP0957.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,14288,829_Aplanochytrium_sp_PBS07.faa,"Aplanochytrium sp, Strain PBS07",MMETSP0957,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
511,Gymnochlora_sp_CCMP2014,629695,cercozoan,830,TSA,MMETSP,2014,MMETSP0110.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22412,830_Gymnochlora_sp_CCMP2014.faa,"Gymnochlora sp., Strain CCMP2014",MMETSP0110,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
512,Symbiodinium_sp_CCMP2430,631057,dinoflagellate,831,TSA,MMETSP,2014,MMETSP1115.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,68316,831_Symbiodinium_sp_CCMP2430.faa,"Symbiodinium sp., Strain CCMP2430",MMETSP1115,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
513,Symbiodinium_sp_CCMP2430,631057,dinoflagellate,832,TSA,MMETSP,2014,MMETSP1116.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57708,832_Symbiodinium_sp_CCMP2430.faa,"Symbiodinium sp., Strain CCMP2430",MMETSP1116,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
514,Symbiodinium_sp_CCMP2430,631057,dinoflagellate,833,TSA,MMETSP,2014,MMETSP1117.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,54686,833_Symbiodinium_sp_CCMP2430.faa,"Symbiodinium sp., Strain CCMP2430",MMETSP1117,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
515,Azadinium_spinosum,632150,dinoflagellate,834,TSA,MMETSP,2014,MMETSP1036.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,114621,834_Azadinium_spinosum.faa,"Azadinium spinosum, Strain 3D9",MMETSP1036,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
516,Azadinium_spinosum,632150,dinoflagellate,835,TSA,MMETSP,2014,MMETSP1037.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,113271,835_Azadinium_spinosum.faa,"Azadinium spinosum, Strain 3D9",MMETSP1037,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
517,Azadinium_spinosum,632150,dinoflagellate,836,TSA,MMETSP,2014,MMETSP1038.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,115654,836_Azadinium_spinosum.faa,"Azadinium spinosum, Strain 3D9",MMETSP1038,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
518,Lotharella_oceanica,641309,cercozoan,837,TSA,MMETSP,2014,MMETSP0040.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31934,837_Lotharella_oceanica.faa,"Lotharella oceanica, Strain CCMP622",MMETSP0040,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
519,Palpitomonas_bilix,652834,other,838,TSA,MMETSP,2014,MMETSP0780.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,55584,838_Palpitomonas_bilix.faa,Palpitomonas bilix NIES-2562,MMETSP0780,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
520,Coscinodiscus_wailesii,671091,diatom,840,TSA,MMETSP,2014,MMETSP1066.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,44297,840_Coscinodiscus_wailesii.faa,Coscinodiscus wailesii,MMETSP1066,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
521,Prasinoderma_singulare,676789,Viridiplantae,841,TSA,MMETSP,2014,MMETSP1315.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25009,841_Prasinoderma_singulare.faa,Prasinoderma singularis RCC927,MMETSP1315,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
522,Cryptophyta_sp_CCMP2293,697907,cryptophyte,843,TSA,MMETSP,2014,MMETSP0986.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57600,843_Cryptophyta_sp_CCMP2293.faa,"non described non described, Strain CCMP2293",MMETSP0986,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
523,Cryptophyta_sp_CCMP2293,697907,cryptophyte,844,TSA,MMETSP,2014,MMETSP0987.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,58243,844_Cryptophyta_sp_CCMP2293.faa,"non described non described, Strain CCMP2293",MMETSP0987,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
524,Cryptophyta_sp_CCMP2293,697907,cryptophyte,845,TSA,MMETSP,2014,MMETSP0988.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57653,845_Cryptophyta_sp_CCMP2293.faa,"non described non described, Strain CCMP2293",MMETSP0988,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
525,Cryptophyta_sp_CCMP2293,697907,cryptophyte,846,TSA,MMETSP,2014,MMETSP0989.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,58788,846_Cryptophyta_sp_CCMP2293.faa,"non described non described, Strain CCMP2293",MMETSP0989,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
526,Timspurckia_oligopyrenoides,708627,rhodophyte,848,TSA,MMETSP,2014,MMETSP1172.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,14087,848_Timspurckia_oligopyrenoides.faa,"Timspurckia oligopyrenoides, Strain CCMP3278",MMETSP1172,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
527,Erythrolobus_madagascarensis,708628,rhodophyte,849,TSA,MMETSP,2014,MMETSP1354.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16809,849_Erythrolobus_madagascarensis.faa,"Erythrolobus madagascarensis, Strain CCMP3276",MMETSP1354,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
528,Bigelowiella_natans_CCMP2755,753081,cercozoan,850,TSA,MMETSP,2014,MMETSP0045.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,13224,850_Bigelowiella_natans_CCMP2755.faa,Bigelowiella natans CCMP 2755,MMETSP0045,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
529,Guillardia_theta_CCMP2712,905079,cryptophyte,852,TSA,MMETSP,2014,MMETSP0046.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,69242,852_Guillardia_theta_CCMP2712.faa,Guillardia theta CCMP2712,MMETSP0046,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
530,Tryblionella_compressa,913974,diatom,853,TSA,MMETSP,2014,MMETSP0744.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28773,853_Tryblionella_compressa.faa,"Nitzschia punctata, Strain CCMP561",MMETSP0744,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
531,Tryblionella_compressa,913974,diatom,854,TSA,MMETSP,2014,MMETSP0745.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25607,854_Tryblionella_compressa.faa,"Nitzschia punctata, Strain CCMP561",MMETSP0745,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
532,Tryblionella_compressa,913974,diatom,855,TSA,MMETSP,2014,MMETSP0746.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29344,855_Tryblionella_compressa.faa,"Nitzschia punctata, Strain CCMP561",MMETSP0746,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
533,Tryblionella_compressa,913974,diatom,856,TSA,MMETSP,2014,MMETSP0747.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26073,856_Tryblionella_compressa.faa,"Nitzschia punctata, Strain CCMP561",MMETSP0747,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
534,Elphidium_margaritaceum,933848,rhizaria,857,TSA,MMETSP,2014,MMETSP1385.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,51489,857_Elphidium_margaritaceum.faa,Elphidium margaritaceum,MMETSP1385,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
535,Platyophrya_macrostoma,938130,ciliate,858,TSA,MMETSP,2014,MMETSP0127.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,61255,858_Platyophrya_macrostoma.faa,"Platyophrya macrostoma, Strain WH",MMETSP0127,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
536,Chaetoceros_sp_GSL56,947934,diatom,859,TSA,MMETSP,2014,MMETSP0200.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18440,859_Chaetoceros_sp_GSL56.faa,"Chaetoceros sp., Strain GSL56",MMETSP0200,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
537,Pseudictyota_dubia,2749911,diatom,861,TSA,MMETSP,2014,MMETSP1175.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,40286,861_Pseudictyota_dubia.faa,"Triceratium dubium, Strain CCMP147",MMETSP1175,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
538,Perkinsus_marinus_ATCC_50439,1032511,alveolate,862,TSA,MMETSP,2014,MMETSP0922.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,17568,862_Perkinsus_marinus_ATCC_50439.faa,"Perkinsus marinus, Strain ATCC 50439",MMETSP0922,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
