entry_id,accepted,marferret_name,tax_id,pr2_accession,pr2_rank,pr2_taxonomy,data_type,data_source,source_link,pub_year,ref_link,ref_doi,source_filename,seq_type,n_seqs_raw,source_name,original_taxID,alias
548,N,Phaeocystis_cordata,118079,JX660992.1.1643_U,strain,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_cordata,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1465.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16787,Phaeocystis cordata Strain RCC1383,118079,MMETSP1465
549,Y,Exanthemachrysis_gayraliae,119497,AF102372.1.1778_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Pavlovophyceae;Pavlovales;Pavlovaceae;Exanthemachrysis;Exanthemachrysis_gayraliae,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1464.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32567,Exanthemachrysis gayraliae Strain RCC1523,119497,MMETSP1464
550,Y,Chaetoceros_debilis,122233,AB847419.1.1745_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_debilis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0149.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22978,Chaetoceros debilis Strain MM31A-1,122233,MMETSP0149
551,Y,Chaetoceros_debilis,122233,AB847419.1.1745_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_debilis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0150.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25586,Chaetoceros debilis Strain MM31A-1,122233,MMETSP0150
552,Y,Phaeomonas_parva,124430,AF438323.1.1772_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Pinguiophyceae;Pinguiochrysidales;Pinguiochrysidaceae;Phaeomonas;Phaeomonas_parva,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1163.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,52456,Phaeomonas parva CCMP2877,124430,MMETSP1163
553,N,Sorites_sp,126664,AJ278057.1.839_U,genus,Eukaryota;TSAR;Rhizaria;Foraminifera;Tubothalamea;Miliolida;Soritidae;Sorites,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0191.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,80508,Sorites sp.,126664,MMETSP0191
554,Y,Calcidiscus_leptoporus,127549,KF422619.1.1646_U,strain,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Coccolithales;Calcidiscaceae;Calcidiscus;Calcidiscus_leptoporus,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1334.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,45163,Calcidiscus leptoporus RCC1130,127549,MMETSP1334
555,Y,Protoceratium_reticulatum,133427,AF274273.1.1754_U,strain,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Protoceratiaceae;Protoceratium;Protoceratium_reticulatum,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0228.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,113452,Protoceratium reticulatum Strain CCCM 535 (=CCMP 1889),133427,MMETSP0228
556,N,Cercozoa_sp,1980070,FR874476.1.1806_U,subdivision,Eukaryota;TSAR;Rhizaria;Cercozoa,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0086.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22320,Unknown Unknown Strain D1,136419,MMETSP0086
557,N,Cercozoa_sp,1980070,FR874476.1.1806_U,subdivision,Eukaryota;TSAR;Rhizaria;Cercozoa,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0087.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,46325,Unknown Unknown Strain D1,136419,MMETSP0087
558,Y,Filamoeba_nolandi,136452,AF293896.1.1846_U,species,Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Variosea_X;Filamoebidae;Filamoeba;Filamoeba_nolandi,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0413.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27864,Filamoeba nolandi Strain NC-AS-23-1,136452,MMETSP0413
559,N,Strombidinopsis_acuminatum,141414,AJ877014.1.1775_U,species,Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strombidinopsidae;Strombidinopsis;Strombidinopsis_acuminata,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0126.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,61979,Strombidinopsis acuminatum Strain SPMC142,141414,MMETSP0126
560,N,Akashiwo_sanguinea,143672,MH071707.1.635_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Akashiwo;Akashiwo_sanguinea,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0223.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,737,Akashiwo sanguinea Strain CCCM 885,143672,MMETSP0223
561,Y,Euplotes_harpa,151035,AJ811015.1.1886_U,strain,Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Euplotia;Euplotidae;Euplotes;Euplotes_harpa,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0213.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28692,Euplotes harpa Strain FSP1.4,151035,MMETSP0213
562,Y,Nephroselmis_pyriformis,156128,KF615768.1.1753_U,species,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Nephroselmidophyceae;Nephroselmidales;Nephroselmidales_X;Nephroselmis;Nephroselmis_pyriformis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0034.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,82008,Nephroselmis pyriformis Strain CCMP717,156128,MMETSP0034
563,Y,Prasinococcus_capsulatus,156131,AB058384.1.1742_U,species,Eukaryota;Archaeplastida;Prasinodermophyta;Prasinodermophyta_X;Palmophyllophyceae;Prasinococcales;Prasinococcaceae;Prasinococcus;Prasinococcus_capsulatus,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0941.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19172,Prasinococcus capsulatus Strain CCMP1194,156131,MMETSP0941
564,Y,Prasinoderma_coloniale,156133,FJ997210.1.1664_U,species,Eukaryota;Archaeplastida;Prasinodermophyta;Prasinodermophyta_X;Prasinodermophyceae;Prasinodermales;Prasinodermaceae;Prasinoderma;Prasinoderma_coloniale,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0806.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,23482,Prasinoderma coloniale Strain CCMP1413,156133,MMETSP0806
565,Y,Chrysochromulina_cymbium,412154,AM491018.1.1787_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_cymbium,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1094.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,68042,Chrysochromulina brevifilum Strain UTEX LB 985,156173,MMETSP1094
566,Y,Haptolina_ericina,156174,AM491030.1.1787_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Haptolina;Haptolina_ericina,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1096.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57407,Chrysochromulina ericina Strain CCMP281,156174,MMETSP1096
567,Y,Karenia_brevis,156230,EF492502.1.1785_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karenia;Karenia_brevis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0201.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,137818,Karenia brevis Wilson,156230,MMETSP0201
568,Y,Karenia_brevis,156230,EF492502.1.1785_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karenia;Karenia_brevis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0202.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,103034,Karenia brevis Wilson,156230,MMETSP0202
569,Y,Karenia_brevis,156230,AF352818.1.1680_U,strain,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karenia;Karenia_brevis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0573.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,135346,Karenia brevis SP1,156230,MMETSP0573
570,Y,Karenia_brevis,156230,AF352818.1.1680_U,strain,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karenia;Karenia_brevis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0574.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,141238,Karenia brevis SP1,156230,MMETSP0574
571,Y,Karenia_brevis,156230,FJ587219.1.1705_U,strain,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karenia;Karenia_brevis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0027.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,137290,Karenia brevis Strain CCMP2229,156230,MMETSP0027
572,Y,Karenia_brevis,156230,FJ587219.1.1705_U,strain,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karenia;Karenia_brevis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0029.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,136071,Karenia brevis Strain CCMP2229,156230,MMETSP0029
573,Y,Karenia_brevis,156230,FJ587219.1.1705_U,strain,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karenia;Karenia_brevis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0030.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,138403,Karenia brevis Strain CCMP2229,156230,MMETSP0030
574,Y,Karenia_brevis,156230,FJ587219.1.1705_U,strain,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karenia;Karenia_brevis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0031.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,126524,Karenia brevis Strain CCMP2229,156230,MMETSP0031
575,Y,Karenia_brevis,156230,AF352820.1.1680_U,strain,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karenia;Karenia_brevis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0527.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,126602,Karenia brevis Strain SP3,156230,MMETSP0527
576,Y,Karenia_brevis,156230,AF352820.1.1680_U,strain,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karenia;Karenia_brevis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0528.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,127830,Karenia brevis Strain SP3,156230,MMETSP0528
577,Y,Karenia_brevis,156230,EF492502.1.1785_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karenia;Karenia_brevis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0648.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,125681,Karenia brevis Strain Wilson,156230,MMETSP0648
578,Y,Karenia_brevis,156230,EF492502.1.1785_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karenia;Karenia_brevis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0649.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,130179,Karenia brevis Strain Wilson,156230,MMETSP0649
579,Y,Thalassiosira_oceanica_CCMP1005,637379,HM991696.1.1721_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_oceanica,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0970.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36517,Thalassiosira oceanica Strain CCMP1005,159749,MMETSP0970
580,Y,Thalassiosira_oceanica_CCMP1005,637379,HM991696.1.1721_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_oceanica,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0971.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,40162,Thalassiosira oceanica Strain CCMP1005,159749,MMETSP0971
581,Y,Thalassiosira_oceanica_CCMP1005,637379,HM991696.1.1721_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_oceanica,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0972.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36878,Thalassiosira oceanica Strain CCMP1005,159749,MMETSP0972
582,Y,Thalassiosira_oceanica_CCMP1005,637379,HM991696.1.1721_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_oceanica,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0973.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,38196,Thalassiosira oceanica Strain CCMP1005,159749,MMETSP0973
583,Y,Amphidinium_massartii,160604,MZ851798.1.513_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Amphidinium;Amphidinium_massartii,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0689.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,69334,Amphidinium massartii Strain CS-259,160604,MMETSP0689
584,Y,Kryptoperidinium_foliaceum,160619,EF492508.1.1793_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Kryptoperidiniaceae;Kryptoperidinium;Kryptoperidinium_foliaceum,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0118.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,131650,Glenodinium foliaceum Strain CCAP 1116/3,160619,MMETSP0118
585,Y,Kryptoperidinium_foliaceum,160619,EF492508.1.1793_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Kryptoperidiniaceae;Kryptoperidinium;Kryptoperidinium_foliaceum,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0119.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,118281,Glenodinium foliaceum Strain CCAP 1116/3,160619,MMETSP0119
586,Y,Kryptoperidinium_foliaceum,160619,EF492508.1.1793_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Kryptoperidiniaceae;Kryptoperidinium;Kryptoperidinium_foliaceum,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0120.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,133449,Kryptoperidinium foliaceum Strain CCMP 1326,160619,MMETSP0120
587,Y,Kryptoperidinium_foliaceum,160619,EF492508.1.1793_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Kryptoperidiniaceae;Kryptoperidinium;Kryptoperidinium_foliaceum,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0121.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,41456,Kryptoperidinium foliaceum Strain CCMP 1326,160619,MMETSP0121
588,Y,Lingulodinium_polyedrum,160621,AF274269.1.1750_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Lingulodiniaceae;Lingulodinium;Lingulodinium_polyedra,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1032.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,139994,Lingulodinium polyedrum CCMP 1738,160621,MMETSP1032
589,Y,Lingulodinium_polyedrum,160621,AF274269.1.1750_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Lingulodiniaceae;Lingulodinium;Lingulodinium_polyedra,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1033.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,138407,Lingulodinium polyedrum CCMP 1738,160621,MMETSP1033
590,Y,Lingulodinium_polyedrum,160621,AF274269.1.1750_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Lingulodiniaceae;Lingulodinium;Lingulodinium_polyedra,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1034.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,135009,Lingulodinium polyedrum CCMP 1738,160621,MMETSP1034
591,Y,Lingulodinium_polyedrum,160621,AF274269.1.1750_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Lingulodiniaceae;Lingulodinium;Lingulodinium_polyedra,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1035.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,141353,Lingulodinium polyedrum CCMP 1738,160621,MMETSP1035
592,Y,Cyclotella_striata,382364,DQ514851.1.1723_U,strain,Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Stephanodiscaceae;Cyclotella;Cyclotella_striata,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1362.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,24095,Leptocylindrus CCMP1586,163515,MMETSP1362
593,Y,Leptocylindrus_danicus,163516,KJ671698.1.702_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Leptocylindraceae;Leptocylindrus;Leptocylindrus_danicus,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0321.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28045,Leptocylindrus danicus var. danicus B650,163516,MMETSP0321
594,Y,Leptocylindrus_danicus,163516,KJ671698.1.702_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Leptocylindraceae;Leptocylindrus;Leptocylindrus_danicus,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0322.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19005,Leptocylindrus danicus var. apora B651,163516,MMETSP0322
595,Y,Amorphochlora_amoebiformis,1561963,AB996604.111519.113320_U,strain,Eukaryota:nucl;TSAR:nucl;Rhizaria:nucl;Cercozoa:nucl;Chlorarachniophyceae:nucl;Chlorarachnida:nucl;Chlorarachnida_X:nucl;Amorphochlora:nucl;Amorphochlora_amoebiformis:nucl,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0042.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29252,Lotharella amoebiformis CCMP2058,168855,MMETSP0042
596,Y,Pinguiococcus_pyrenoidosus,172671,KF422608.1.1710_U,strain,Eukaryota;TSAR;Stramenopiles;Gyrista;Pinguiophyceae;Pinguiochrysidales;Pinguiochrysidaceae;Pinguiococcus;Pinguiococcus_pyrenoidosus,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1160.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27467,Pinguiococcus pyrenoidosus Strain CCMP2078,172671,MMETSP1160
597,Y,Triparma_eleuthera,172717,KR998400.1.1640_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Bolidophyceae;Parmales;Triparmaceae;Triparma;Triparma_eleuthera,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1319.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27889,Bolidomonas pacifica Strain RCC208,172717,MMETSP1319
598,Y,Symbiodinium_sp_CCMP421,174948,AY628347.1.822_U,genus,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Symbiodiniaceae;Symbiodinium,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1110.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,127379,Symbiodinium sp. Strain CCMP421,174948,MMETSP1110
599,N,Paramoeba_aestuarina,180227,AY686574.1.2096_U,species,Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia;Dactylopodida;Paramoebidae;Neoparamoeba;Neoparamoeba_aestuarina,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0161.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33812,Neoparamoeba aestuarina Strain SoJaBio B1-5/56/2,180227,MMETSP0161
600,N,Strombidinopsis_sp,181622,AF399135.1.1707_U,genus,Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strombidinopsidae;Strombidinopsis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0463.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,11294,Strombidinopsis sp SopsisLIS2011,181622,MMETSP0463
601,N,Favella_ehrenbergii,182087,JN831772.1.1666_U,species,Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina;Favellidae;Favella;Favella_ehrenbergii,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0123.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,20335,Favella ehrenbergii Strain Fehren 1,182087,MMETSP0123
